,location,bath,balcony,price,BuiltUp_Area,Plot_Area,Carpet_Area,BedRoom,With_Hall_Kitchen,Final_sqft
9448,Electronic City,2,0,35.0,1,0,0,2,1,1142.0
9449,Doctors Layout,2,2,46.8,1,0,0,3,1,1215.0
9450,Electronic City,2,1,48.0,1,0,0,2,1,1070.0
9451,Electronic City Phase II,2,1,32.49,1,0,0,2,1,1125.0
9452,Bommasandra Industrial Area,2,1,32.49,1,0,0,2,1,1125.0
9453,Kasavanhalli,2,3,85.0,1,0,0,2,1,1575.0
9454,Hosa Road,2,1,77.61,1,0,0,2,1,1360.0
9455,Haralur Road,3,2,85.0,1,0,0,3,1,1710.0
9456,Electronic City Phase II,2,1,34.65,1,0,0,2,1,1200.0
9457,Bannerghatta Road,3,3,120.0,1,0,0,4,1,2185.0
9458,Bagalur,4,3,135.0,1,0,0,4,1,2400.0
9459,Banashankari,2,1,35.84,1,0,0,2,1,1195.0
9460,Bannerghatta Road,2,1,45.0,1,0,0,2,1,1012.0
9461,Ganga Nagar,2,2,65.0,1,0,0,2,1,998.0
9462,Doddaballapur,3,1,250.0,0,1,0,3,0,2400.0
9463,7th Phase JP Nagar,2,2,85.0,1,0,0,2,1,1130.0
9464,Koramangala,4,1,210.0,1,0,0,3,1,1744.0
9465,Rajaji Nagar,5,2,259.0,1,0,0,4,1,2733.0
9466,Karuna Nagar,2,1,98.0,1,0,0,3,1,1354.0
9467,Maruthi Nagar,9,0,450.0,0,1,0,10,0,3300.0
9468,Brookefield,2,2,94.0,1,0,0,2,1,1389.0
9469,Sarjapur,3,3,130.0,0,1,0,4,0,2970.0
9470,Cooke Town,4,0,310.0,1,0,0,3,1,2560.0
9471,Lakshminarayana Pura,2,2,75.0,1,0,0,2,1,1172.0
9472,5th Block Jayanagar,2,1,75.0,0,1,0,3,0,500.0
9473,Kaggadasapura,3,2,60.0,1,0,0,3,1,1495.0
9474,Varthur,2,1,57.35,1,0,0,2,1,1738.0
9475,Dodda Nekkundi,2,2,50.0,1,0,0,2,1,1315.0
9476,Marathahalli,2,3,73.0,1,0,0,2,1,1270.0
9477,Electronic City Phase II,2,1,52.2,1,0,0,2,1,1160.0
9478,Raja Rajeshwari Nagar,2,1,67.0,1,0,0,3,1,1450.0
9479,Rayasandra,1,1,21.0,1,0,0,1,1,470.0
9480,2nd Phase JP Nagar,2,2,78.0,1,0,0,2,1,1040.0
9481,Sarjapur,2,2,29.0,1,0,0,2,1,1205.0
9482,KSRTC Layout,2,3,50.0,1,0,0,3,1,1215.0
9483,Whitefield,2,2,58.0,1,0,0,2,1,1135.0
9484,8th Phase JP Nagar,2,2,48.95,1,0,0,3,1,1224.0
9485,Budigere,1,1,34.0,1,0,0,1,1,664.0
9486,Electronic City,2,2,42.0,1,0,0,3,1,1160.0
9487,Babusapalaya,2,0,105.0,0,1,0,2,0,1200.0
9488,Bommasandra Industrial Area,2,1,35.2,1,0,0,3,1,1220.0
9489,Bharathi Nagar,2,2,69.0,1,0,0,2,1,1328.0
9490,BSM Extension,2,2,45.0,1,0,0,2,1,975.0
9491,Ambedkar Colony,2,1,200.0,1,0,0,3,1,1907.0
9492,Malleshwaram,2,1,72.0,1,0,0,2,1,900.0
9493,Banashankari 6th Stage,2,2,80.0,1,0,0,2,1,1330.0
9494,Rajiv Nagar,5,1,175.0,1,0,0,4,1,2330.0
9495,Munnekollal,3,2,95.0,1,0,0,3,1,1222.0
9496,Dodsworth Layout,3,2,410.0,0,1,0,3,0,4446.0
9497,Sarjapur  Road,3,1,135.0,1,0,0,3,1,2100.0
9498,Sarjapur  Road,4,3,290.0,1,0,0,4,1,3335.0
9499,Whitefield,3,1,290.0,1,0,0,3,0,3150.0
9500,Jnana Ganga Nagar,2,1,95.0,0,1,0,3,0,1320.0
9501,9th Phase JP Nagar,7,3,140.0,0,1,0,7,0,820.0
9502,Shetty Halli,5,3,550.0,0,1,0,5,0,8000.0
9503,Hennur Road,5,3,500.0,0,1,0,4,0,2400.0
9504,Hosur Road,4,1,130.0,0,1,0,4,0,2000.0
9505,Electronic City Phase II,2,1,55.0,1,0,0,2,1,1244.0
9506,Konena Agrahara,2,1,50.0,1,0,0,2,1,1000.0
9507,Gunjur Palya,3,2,45.0,1,0,0,3,1,1400.0
9508,Vignana Nagar,2,2,35.0,1,0,0,2,1,1000.0
9509,Rajaji Nagar,1,0,250.0,0,1,0,2,0,1056.0
9510,Hebbal,5,0,188.0,1,0,0,4,1,2630.0
9511,Jeevan bima nagar,2,2,48.0,1,0,0,2,1,1225.0
9512,Hebbal,5,3,198.0,1,0,0,4,1,2790.0
9513,Indira Nagar,4,3,365.0,1,0,0,4,1,2800.0
9514,Seegehalli,3,3,80.0,1,0,0,3,1,1683.0
9515,Yelahanka,2,2,54.0,1,0,0,2,1,1250.0
9516,Hennur Road,2,1,110.0,1,0,0,3,1,1305.0
9517,Sarjapur  Road,3,1,331.0,0,1,0,3,0,3009.0
9518,Kaggalipura,2,1,57.5,1,0,0,3,1,1150.0
9519,Kaggadasapura,3,3,70.0,1,0,0,3,1,1654.0
9520,Munivenkatppa Layout,3,0,225.0,0,0,1,4,1,4500.0
9521,Kadugodi,4,3,125.0,1,0,0,3,1,1890.0
9522,Kasavanhalli,2,2,55.0,1,0,0,2,1,1069.0
9523,Chandapura,1,1,18.5,1,0,0,2,1,750.0
9524,Banashankari,4,0,140.0,0,1,0,4,0,675.0
9525,Hormavu,3,1,177.0,1,0,0,3,0,2400.0
9526,2nd Stage Nagarbhavi,4,2,240.0,0,1,0,5,0,1200.0
9527,Koramangala,2,0,280.0,0,1,0,4,0,1410.0
9528,7th Phase JP Nagar,3,3,130.0,1,0,0,3,1,1680.0
9529,Sadanand Nagar,4,2,500.0,1,0,0,3,1,3500.0
9530,Sarjapur  Road,3,2,93.5,1,0,0,3,1,1700.0
9531,Brindavan Layout,2,0,150.0,0,1,0,4,0,2200.0
9532,Thanisandra,3,1,105.0,1,0,0,3,1,1595.0
9533,Hennur Road,3,0,100.0,1,0,0,3,1,1480.0
9534,Bethel Nagar,3,1,95.0,0,1,0,3,0,1092.0
9535,Koramangala,4,2,245.0,1,0,0,3,1,1866.0
9536,Hebbal,3,2,390.0,1,0,0,3,1,3895.0
9537,Banashankari,3,2,115.0,1,0,0,3,1,1683.0
9538,Dasanapura,2,1,22.34,1,0,0,2,1,545.0
9539,Banaswadi,2,2,73.0,1,0,0,2,1,1340.0
9540,"Judicial Layout, Kanakapura Road, ",3,2,53.0,1,0,0,3,1,1100.0
9541,Akshaya Nagar,1,0,200.0,0,1,0,1,0,2000.0
9542,Whitefield,2,2,56.0,1,0,0,2,1,1185.0
9543,Haralur Road,3,1,95.0,1,0,0,3,1,1730.0
9544,Hennur Road,3,1,88.6,1,0,0,3,1,1450.0
9545,Sarjapur  Road,4,1,110.0,1,0,0,3,1,1862.0
9546,Sarjapur  Road,5,1,578.0,0,1,0,4,0,4000.0
9547,Old Madras Road,5,2,180.0,1,0,0,3,1,2430.0
9548,Hoodi,1,0,40.55,1,0,0,1,1,863.0
9549,Chambenahalli,2,3,50.0,1,0,0,2,1,1170.0
9550,B Narayanapura,2,2,50.0,1,0,0,2,1,1075.0
9551,Kodichikkanahalli,2,1,34.0,1,0,0,2,1,1060.0
9552,Sarjapur,2,2,32.0,1,0,0,2,1,850.0
9553,P&T Layout,2,1,45.9,1,0,0,2,1,935.0
9554,Gollarapalya Hosahalli,3,0,86.0,1,0,0,4,1,1905.0
9555,8th Block Jayanagar,6,3,300.0,1,0,0,6,0,2000.0
9556,9th Phase JP Nagar,6,2,75.0,0,1,0,6,0,600.0
9557,Chikkabanavar,4,1,105.0,1,0,0,4,0,1500.0
9558,Bannerghatta Road,3,3,85.0,1,0,0,3,1,1725.0
9559,Dodda Banaswadi,2,3,36.0,1,0,0,2,1,1120.0
9560,Brookefield,2,2,75.0,1,0,0,3,1,1750.0
9561,7th Phase JP Nagar,3,2,77.0,1,0,0,3,1,2000.0
9562,Koramangala,3,3,98.0,1,0,0,3,1,1745.0
9563,Bagalakunte,3,1,95.0,0,1,0,5,0,750.0
9564,Uttarahalli,2,2,55.25,1,0,0,3,1,1270.0
9565,Iblur Village,5,3,420.0,1,0,0,5,1,5384.0
9566,Sahakara Nagar,2,2,72.0,1,0,0,2,1,1180.0
9567,Shanti Nagar,2,1,75.0,1,0,0,2,1,1130.0
9568,Ardendale,3,2,95.0,1,0,0,3,1,1723.0
9569,Mysore Road,2,2,70.5,1,0,0,2,1,1175.0
9570,Ambalipura,2,2,112.0,1,0,0,3,1,1607.0
9571,Varanasi,2,1,62.0,1,0,0,2,1,1334.0
9572,Vishwapriya Layout,5,3,130.0,1,0,0,5,0,2800.0
9573,Bannerghatta,2,1,70.0,1,0,0,2,1,1113.0
9574,9th Phase JP Nagar,2,2,58.0,1,0,0,3,1,1300.0
9575,Judicial Layout,4,0,350.0,0,1,0,4,0,2400.0
9576,Sahakara Nagar,2,2,60.0,1,0,0,2,1,1200.0
9577,cooketown,3,2,190.0,1,0,0,3,1,1900.0
9578,Jakkur,4,3,559.0,1,0,0,4,1,5150.0
9579,2nd Stage Nagarbhavi,5,0,290.0,0,1,0,5,0,1200.0
9580,Whitefield,5,0,234.0,1,0,0,4,1,2956.0
9581,Begur Road,5,1,165.0,0,1,0,5,0,1100.0
9582,Panathur,2,1,97.0,1,0,0,2,1,1398.0
9583,Margondanahalli,1,0,66.0,0,1,0,2,0,1152.0
9584,Rajarajeshwarinagar,5,0,325.0,0,1,0,4,0,1200.0
9585,Nagavara,2,2,44.95,1,0,0,2,1,1110.0
9586, Devarachikkanahalli,2,1,47.0,1,0,0,2,1,1116.0
9587,Babusapalaya,2,1,33.84,1,0,0,2,1,1061.0
9588,Malleshwaram,1,1,86.8,1,0,0,1,1,620.0
9589,Yelahanka,2,2,57.0,1,0,0,2,1,1270.0
9590,Peenya,2,2,50.0,1,0,0,2,1,966.0
9591,AMS Layout,4,1,110.0,0,1,0,4,0,1200.0
9592,Kodigehalli,4,3,249.0,0,1,0,4,0,1320.0
9593,Iblur Village,5,1,297.0,1,0,0,4,1,3596.0
9594,Kathriguppe IV Phase,3,2,131.0,1,0,0,3,1,1630.0
9595,Kodipalya,6,3,72.0,1,0,0,5,1,600.0
9596,Ramchandrapuram,4,2,60.0,0,1,0,4,0,600.0
9597,Amruthahalli,2,1,65.0,1,0,0,2,1,1202.0
9598,Pampa Extension,4,2,250.0,0,1,0,4,0,1200.0
9599,Jakkur,2,2,80.0,1,0,0,2,1,1300.0
9600,Uttarahalli,6,2,330.0,0,1,0,6,0,1200.0
9601,Electronic City,2,1,70.0,1,0,0,3,1,1360.0
9602,Hennur Road,2,1,69.18,1,0,0,2,1,1155.0
9603,Hosakerehalli,3,1,310.0,1,0,0,3,1,2378.0
9604,Hulimavu,2,2,38.0,1,0,0,2,1,1011.0
9605,HSR Layout,2,2,72.0,1,0,0,2,1,1203.0
9606,Hebbal,3,2,113.0,1,0,0,3,1,1645.0
9607,Horamavu Agara,2,3,50.0,1,0,0,3,1,1364.0
9608,KR Layout,2,2,41.0,1,0,0,1,1,1050.0
9609,Kothanur,3,3,66.0,1,0,0,3,1,1365.0
9610,Jigani,3,3,70.0,1,0,0,3,1,1252.0
9611,Panathur,2,1,58.0,1,0,0,2,1,1065.0
9612,Uttarahalli,2,1,55.25,1,0,0,3,1,1270.0
9613,Sahakara Nagar,2,2,45.0,1,0,0,2,1,1032.0
9614,Frazer Town,4,2,325.0,1,0,0,4,1,2900.0
9615,Sector 2 HSR Layout,2,3,69.0,1,0,0,3,1,1515.0
9616,Akshaya Vana,2,2,52.0,1,0,0,2,1,1427.0
9617,Magadi Road,2,2,50.0,1,0,0,2,1,940.0
9618,Medahalli,5,1,95.0,0,1,0,5,0,800.0
9619,Bannerghatta Road,2,2,80.0,1,0,0,3,1,1460.0
9620,Sarjapur  Road,4,2,175.0,1,0,0,3,1,2275.0
9621,9th Phase JP Nagar,3,2,90.0,1,0,0,3,1,1522.0
9622,Basaveshwara Nagar Yelahanka,4,2,380.0,0,1,0,3,0,3210.0
9623,Thanisandra,2,2,42.67,1,0,0,2,1,1185.0
9624,1Hoysalanagar,13,0,275.0,1,0,0,13,1,5425.0
9625,Banashankari,3,2,125.0,1,0,0,3,1,1800.0
9626,Electronics City Phase 1,2,1,44.0,1,0,0,2,1,940.0
9627,Andrahalli,4,2,135.0,0,1,0,4,0,1200.0
9628,Marathahalli,3,2,71.0,1,0,0,3,1,1530.0
9629,Gollahalli,2,1,48.0,1,0,0,2,1,1050.0
9630,Subramanyapura,2,2,49.0,1,0,0,2,1,929.0
9631,Banjara Layout,5,3,145.0,1,0,0,4,0,3750.0
9632,Whitefield,3,3,75.0,1,0,0,3,1,1530.0
9633,PC Palaya,2,1,48.0,0,1,0,2,0,900.0
9634,Vasanthapura,2,1,34.22,1,0,0,2,1,978.0
9635,Sathya Sai Layout,4,2,345.0,1,0,0,4,1,4041.0
9636,Ambalipura,1,2,43.82,1,0,0,1,1,770.0
9637,Kaval Byrasandra,2,3,55.0,1,0,0,2,1,1066.0
9638,Electronic City,1,0,28.0,1,0,0,1,1,635.0
9639,Whitefield,2,1,45.0,1,0,0,2,1,1015.0
9640,Hebbal,2,0,54.05,1,0,0,2,1,1175.0
9641,Chikkabanavar,4,2,130.0,0,1,0,4,0,1200.0
9642,Vidyaranyapura,2,1,50.0,1,0,0,2,1,1188.0
9643,Indira Nagar,5,2,700.0,0,1,0,5,0,2400.0
9644,Soppahalli,1,1,25.0,1,0,0,1,1,620.0
9645,Ejipura,2,0,75.0,1,0,0,2,1,1210.0
9646,Attibele,3,1,90.0,0,1,0,3,0,1000.0
9647,Rajaji Nagar,2,0,99.0,1,0,0,3,1,1500.0
9648,Electronic City,3,2,190.0,0,1,0,4,0,1800.0
9649,Thanisandra,2,2,43.66,1,0,0,2,1,1185.0
9650,Basavangudi,3,3,130.0,1,0,0,3,1,1600.0
9651,Gottigere,2,1,28.0,1,0,0,2,1,1100.0
9652,Yelahanka,2,2,69.23,1,0,0,2,1,1300.0
9653,Kasavanhalli,2,1,68.0,1,0,0,2,1,1100.0
9654,Ambalipura,2,1,28.93,1,0,0,2,1,860.0
9655,Panathur,2,1,64.0,1,0,0,2,1,1007.0
9656,Akshaya Nagar,2,2,48.0,1,0,0,2,1,1100.0
9657,Whitefield,2,1,38.0,1,0,0,2,1,1187.0
9658,R.T. Nagar,2,2,72.0,1,0,0,2,1,1150.0
9659,Nagavara,3,2,252.0,1,0,0,3,1,2400.0
9660,Aavalahalli,2,3,41.94,1,0,0,2,1,1180.0
9661,Budigere,3,2,85.2,1,0,0,3,1,1820.0
9662,Hennur Bande,6,3,180.0,0,1,0,6,0,1200.0
9663,Sector 1 HSR Layout,6,2,775.0,0,1,0,3,0,2400.0
9664,KR Puram,4,1,246.0,1,0,0,4,1,3628.0
9665,Kodbisanhalli,3,2,70.0,1,0,0,3,1,1430.0
9666,Kanakpura Road,2,1,40.0,1,0,0,2,1,700.0
9667,Kattigenahalli,1,0,70.0,0,1,0,2,0,1200.0
9668,Old Madras Road,2,1,40.77,1,0,0,2,1,1165.0
9669,Jalahalli,3,2,118.0,1,0,0,3,1,1569.0
9670,Basaveshwara Nagar Yelahanka,4,3,95.0,1,0,0,3,1,1950.0
9671,Jayanti Nagar,3,1,70.0,0,1,0,2,0,1200.0
9672,Yelahanka New Town,3,2,125.0,1,0,0,3,1,2437.0
9673,Marathahalli,2,2,46.7,1,0,0,2,1,950.0
9674,Bellandur,3,3,115.0,1,0,0,3,1,1685.0
9675,Green Glen Layout,4,3,205.0,1,0,0,4,1,3270.0
9676,Sarjapur  Road,2,2,110.0,1,0,0,2,1,1314.0
9677,New Gurappana Palya,3,2,40.0,1,0,0,3,1,1250.0
9678,Virudhu Nagar,2,2,68.0,1,0,0,2,1,1130.0
9679,Doddakannelli,9,3,122.0,0,1,0,6,0,1200.0
9680,Sultan Palaya,5,2,160.0,0,1,0,6,0,890.0
9681,kamanahalli main road,3,2,95.0,0,1,0,3,0,857.0
9682,Whitefield,3,0,145.0,1,0,0,3,1,2247.0
9683,Marathahalli,3,2,85.0,1,0,0,3,1,1550.0
9684,Hoodi,2,2,100.0,1,0,0,3,1,1715.0
9685,Hennur Road,2,1,53.0,1,0,0,2,1,1053.0
9686,Begur Road,3,0,50.0,0,1,0,3,0,1200.0
9687,HBR Layout,2,1,230.0,0,1,0,3,0,1800.0
9688,Chikkabanavar,4,0,97.0,1,0,0,5,0,2400.0
9689,Kodbisanhalli,1,3,60.0,1,0,0,2,1,1245.0
9690,Whitefield,5,3,265.0,0,1,0,4,0,3940.0
9691,Thanisandra,2,1,65.0,1,0,0,3,1,1241.0
9692,7th Phase JP Nagar,4,2,260.0,1,0,0,3,1,2980.0
9693,7th Block Koramangala,5,3,130.0,0,1,0,6,0,600.0
9694,Raja Rajeshwari Nagar,2,2,57.0,1,0,0,2,1,1090.0
9695,Byrasandra,2,1,50.0,1,0,0,3,1,1390.0
9696,Sampangi Rama Nagar,4,3,175.0,0,1,0,8,0,600.0
9697,Jakkur Plantation,5,2,275.0,1,0,0,3,1,2750.0
9698,Kanakpura Road,2,1,52.97,1,0,0,3,1,1100.0
9699,Koramangala,2,2,103.0,1,0,0,2,1,1350.0
9700,Prakash Nagar,2,2,55.0,1,0,0,2,1,800.0
9701,Sarjapur  Road,3,2,116.0,1,0,0,3,1,1787.0
9702,BTM Layout,3,2,220.0,1,0,0,3,1,2400.0
9703,Haralur Road,4,2,325.0,1,0,0,4,1,3700.0
9704,Sarjapur  Road,3,2,93.01,1,0,0,3,1,1691.0
9705,Chikka Tirupathi,3,0,95.0,0,1,0,3,0,2325.0
9706,Thyagaraja Nagar,5,0,80.0,0,1,0,5,0,570.0
9707,Akshaya Nagar,3,2,102.0,1,0,0,3,1,1896.0
9708,Banashankari Stage V,3,2,48.51,1,0,0,3,1,1540.0
9709,Cambridge Layout,2,2,95.0,1,0,0,2,1,1244.0
9710,Hormavu,2,2,65.0,1,0,0,3,1,1365.0
9711,Thanisandra,1,1,27.5,1,0,0,1,1,580.0
9712,Bharat Nagar,4,2,180.0,0,1,0,3,0,1500.0
9713,8th Phase JP Nagar,2,3,62.0,1,0,0,2,1,1513.0
9714,Banashankari,2,1,41.13,1,0,0,2,1,1175.0
9715,Thanisandra,4,2,139.0,1,0,0,3,1,2087.0
9716,Talaghattapura,3,2,145.0,1,0,0,3,1,2273.0
9717,Thanisandra,3,2,150.0,1,0,0,3,1,2050.0
9718,Garebhavipalya,2,1,75.0,1,0,0,2,0,1200.0
9719,Whitefield,2,3,59.0,1,0,0,2,1,1190.0
9720,Kodigehalli,3,2,85.0,1,0,0,4,1,600.0
9721,Marathahalli,2,2,49.86,1,0,0,2,1,1019.0
9722,Thigalarapalya,3,2,133.0,1,0,0,3,1,1830.0
9723,Channasandra,7,1,299.0,0,1,0,7,0,4278.0
9724,Sarjapur  Road,2,1,56.0,1,0,0,2,1,1028.0
9725,Old Madras Road,2,2,100.0,1,0,0,2,1,1300.0
9726,Whitefield,2,1,67.0,1,0,0,2,1,1160.0
9727,Mahadevpura,3,2,78.0,1,0,0,3,1,1505.0
9728,Ramchandrapuram,2,1,50.0,0,1,0,1,0,400.0
9729,Sarjapur,2,1,41.68,1,0,0,2,1,1175.0
9730,Janatha Colony,2,2,57.6,1,0,0,2,1,1100.0
9731,Vishwanatha Nagenahalli,3,2,120.0,1,0,0,3,1,2159.0
9732,Devanahalli,2,1,56.45,1,0,0,2,1,1230.0
9733,Gkvk Layout,4,2,180.0,0,1,0,3,0,1200.0
9734,Channasandra Layout,6,1,165.0,1,0,0,5,0,3100.0
9735,Old Madras Road,7,0,287.0,1,0,0,5,1,5020.0
9736,Hegganahalli,1,0,48.0,1,0,0,1,0,1200.0
9737,Dodsworth Layout,2,1,71.0,1,0,0,2,1,1340.0
9738,Banashankari,2,2,89.0,1,0,0,3,1,1750.0
9739,Banashankari Stage II,2,1,100.0,1,0,0,2,1,1400.0
9740,Nagarbhavi,3,0,60.0,1,0,0,3,1,1350.0
9741,RMV Extension,3,3,62.0,1,0,0,3,1,1675.0
9742,Thanisandra,2,1,66.33,1,0,0,2,1,1340.0
9743,Malleshwaram,1,0,68.0,1,0,0,2,0,600.0
9744,Hulimavu,2,2,76.0,1,0,0,2,1,1276.0
9745,Ramagondanahalli,2,3,76.0,1,0,0,3,1,1738.0
9746,"Hoodi Circle, ",2,2,59.9,1,0,0,2,1,1190.0
9747,Electronic City,2,1,65.45,1,0,0,2,1,1128.0
9748,Veersandra,2,1,55.0,1,0,0,2,1,1250.0
9749,ITI Layout,2,2,90.0,1,0,0,2,1,1450.0
9750,Kudlu,2,1,53.0,1,0,0,2,1,1084.0
9751,Kaggadasapura,4,2,90.0,1,0,0,4,1,2150.0
9752,Koramangala,4,0,625.0,1,0,0,4,0,6000.0
9753,Nagarbhavi,3,0,77.0,0,1,0,4,0,600.0
9754,Hosur Road,2,2,65.0,1,0,0,2,1,1250.0
9755,Seegehalli,4,1,240.0,0,1,0,3,0,2400.0
9756,Begur,3,0,65.0,1,0,0,3,1,1304.0
9757,Rajaji Nagar,3,2,268.0,1,0,0,3,1,1640.0
9758,7th Phase JP Nagar,2,1,77.44,1,0,0,2,1,980.0
9759,Ramanashree Enclave,2,2,49.5,1,0,0,2,1,1275.0
9760,"Yelahanka,MVIT college",1,1,150.0,0,1,0,1,0,10030.0
9761,Banjara Layout,4,0,140.0,0,1,0,3,0,2500.0
9762,Bidadi,4,0,225.0,1,0,0,4,0,3600.0
9763,Anekal,4,0,95.0,0,1,0,3,0,2400.0
9764,Chikku Lakshmaiah Layout,3,2,280.0,1,0,0,3,1,2300.0
9765,Kanakpura Road,2,2,70.18,1,0,0,3,1,1450.0
9766,Electronic City,2,1,40.0,1,0,0,2,1,890.0
9767,Bannerghatta Road,2,3,85.0,1,0,0,2,1,1340.0
9768,Vidyaranyapura,2,1,75.0,1,0,0,3,1,1100.0
9769,Kengeri,2,1,40.0,1,0,0,2,1,750.0
9770,Basaveshwara Nagar,4,2,125.0,0,1,0,4,0,700.0
9771,Akshaya Nagar,2,2,66.0,1,0,0,2,1,1300.0
9772,HRBR Layout,2,1,120.0,1,0,0,2,1,1301.0
9773,Gnana Bharathi,8,1,130.0,1,0,0,9,0,3200.0
9774,Pillahalli,2,0,92.0,0,1,0,3,0,1900.0
9775,Kanakpura Road,2,1,105.0,1,0,0,2,1,1299.0
9776,Anugrah Layout,3,3,40.0,1,0,0,3,1,1250.0
9777,Whitefield,4,2,300.0,0,1,0,4,0,1600.0
9778,Kalkere,2,1,55.0,1,0,0,2,1,925.0
9779,Meenakunte,3,3,250.0,0,1,0,3,0,3900.0
9780,Uttarahalli,2,1,45.0,1,0,0,2,1,1107.0
9781,Ramesh Nagar,2,2,160.0,0,1,0,2,0,1400.0
9782,Electronics City Phase 1,2,1,67.0,1,0,0,2,1,1300.0
9783,Yeshwanthpur,2,1,62.0,1,0,0,2,1,570.0
9784,Hiremath Layout,3,2,95.0,1,0,0,3,1,1715.0
9785,Uttarahalli,2,1,55.0,1,0,0,2,1,1200.0
9786,9th Block Jayanagar,5,1,280.0,0,1,0,6,0,1200.0
9787,Ashok Nagar,2,1,60.0,1,0,0,2,1,703.0
9788,Talaghattapura,2,2,29.47,1,0,0,2,1,921.0
9789,Marathahalli,2,2,65.0,1,0,0,2,1,1144.0
9790,Kanakpura Road,1,1,26.01,1,0,0,1,1,525.0
9791,Suddaguntepalya,2,2,56.0,1,0,0,3,1,1400.0
9792,Balagere,1,1,33.0,1,0,0,1,1,661.0
9793,Upkar Layout,6,2,160.0,0,1,0,6,0,1200.0
9794,Kengeri Satellite Town,5,2,70.0,1,0,0,5,1,1200.0
9795,Yelahanka,3,1,91.0,1,0,0,3,1,1705.0
9796,Anjana Nagar,5,1,170.0,0,1,0,5,0,1035.0
9797,Kadugodi,2,0,55.0,1,0,0,3,1,1430.0
9798,Marathahalli,2,2,55.0,1,0,0,2,1,1240.0
9799,Electronics City Phase 1,2,3,28.0,1,0,0,2,1,1000.0
9800,Gollarahatti,2,1,24.5,0,1,0,4,0,740.0
9801,Uttarahalli,2,2,46.45,1,0,0,3,1,1330.0
9802,Sarjapur  Road,5,0,275.0,1,0,0,4,1,3005.0
9803,Shivaji Nagar,3,2,170.0,1,0,0,3,1,1300.0
9804,Kengeri Satellite Town,2,1,60.84,1,0,0,4,0,936.0
9805,Banashankari Stage III,2,2,100.0,1,0,0,3,1,1500.0
9806,Kodigehalli,4,1,156.0,0,1,0,3,0,1200.0
9807,Cox Town,2,2,72.0,1,0,0,2,1,1073.0
9808,Kudlu,2,2,56.0,1,0,0,2,1,1300.0
9809,Sarjapur,4,3,435.0,0,1,0,4,0,4201.0
9810,Whitefield,2,1,66.88,1,0,0,2,1,1216.0
9811,Jigani,3,2,59.0,1,0,0,3,1,1252.0
9812,Hormavu,2,1,44.8,1,0,0,2,1,1196.0
9813,Kudlu,2,2,44.0,1,0,0,2,1,1027.0
9814,Padmanabhanagar,2,1,75.0,0,1,0,3,0,610.0
9815,Poornapragna Housing Society Layout,2,2,57.15,1,0,0,3,1,1270.0
9816,Mico Layout,2,2,39.0,1,0,0,2,1,1171.0
9817,Kothannur,2,3,48.6,1,0,0,3,1,1215.0
9818,Venkateswara Nagar,1,0,20.0,0,1,0,1,0,600.0
9819,Whitefield,2,1,77.0,1,0,0,2,1,1180.0
9820,Electronic City Phase II,2,1,33.51,1,0,0,2,1,1160.0
9821,Chikkagubbi,4,3,400.0,0,1,0,4,0,4382.0
9822,Whitefield,3,2,139.0,1,0,0,3,1,2140.0
9823,Yeshwanthpur,3,1,100.0,1,0,0,3,1,1500.0
9824,Banaswadi,2,2,52.0,1,0,0,2,1,1008.0
9825,Ambedkar Nagar,4,3,129.0,1,0,0,3,1,1921.0
9826,Electronic City,2,2,32.0,1,0,0,2,1,1127.0
9827,Rajaji Nagar,3,1,124.0,1,0,0,3,1,1621.0
9828,Poornapragna Housing Society Layout,3,0,360.0,0,1,0,3,0,2400.0
9829,Banashankari 2 nd Stage,2,2,77.25,1,0,0,3,1,1030.0
9830,Whitefield,2,1,84.0,1,0,0,2,1,1314.0
9831,Choodasandra,3,1,56.0,1,0,0,3,1,1220.0
9832,Banashankari Stage VI,3,1,97.0,0,1,0,4,0,600.0
9833,JP Nagar,2,3,85.0,1,0,0,3,1,1590.0
9834,Shivaji Nagar,2,1,49.5,1,0,0,2,1,703.0
9835,Hosakerehalli,3,2,64.62,1,0,0,3,1,1795.0
9836,Gottigere,3,0,132.0,1,0,0,4,0,3000.0
9837,Sarjapur  Road,4,2,242.0,1,0,0,4,1,4395.0
9838,Electronic City,2,1,35.0,1,0,0,2,1,825.0
9839,Yelahanka,6,1,350.0,1,0,0,4,1,4025.0
9840,Vajarahalli,2,1,70.0,1,0,0,3,1,1254.0
9841,Ramagondanahalli,3,2,114.0,1,0,0,3,1,2040.0
9842,Malleshwaram,4,3,337.0,1,0,0,3,1,2475.0
9843,Cambridge Layout,3,2,298.0,1,0,0,3,1,1669.0
9844,Nagappa Reddy Layout,3,2,79.5,1,0,0,3,1,1820.0
9845,Horamavu Agara,3,1,89.0,1,0,0,3,1,1623.0
9846,Electronic City,2,2,40.5,1,0,0,2,1,1200.0
9847,Gottigere,3,3,72.0,1,0,0,3,1,1613.0
9848,Rajiv Gandhi Nagar,2,2,80.0,1,0,0,2,1,1293.0
9849,Hoskote,2,2,28.5,1,0,0,2,1,1065.0
9850,Kudlu Gate,2,1,69.57,1,0,0,2,1,940.0
9851,Sarjapur  Road,2,1,65.0,1,0,0,3,1,1181.0
9852,Malleshwaram,3,2,275.0,1,0,0,3,1,2215.0
